"방학","서울특별시 도봉구 방학1동 738","02-3492-0197",,,,"양쪽","없음","안쪽","왼쪽","연결됨","없음",,,"115:도봉","117:창동",,,,,"37.6674816566557","127.044309203736",,
"녹천","서울특별시 도봉구 창5동 135-1","02-992-3388",,,,"복선(국철)","없음","안쪽","왼쪽","연결됨","없음",,,"116:방학","118:녹천",,,,,"37.6537217232052","127.047511210008",,
"창동","서울특별시 도봉구 창4동 38","02-905-0182",,,,"양쪽","없음","안쪽","왼쪽","연결됨","없음",,,"117:창동","119:월계",,,,,"37.6449397776315","127.051260625869",,
"월계","서울특별시 노원구 월계4동 261번지","02-906-2522",,,,"양쪽","없음","안쪽","왼쪽","연결됨","없음",,,"118:녹천","120:성북",,,,,"37.6331248523902","127.058854288563",,
"성북","서울특별시 노원구 월계동","02-917-7445",,,,"복선(국철)","없음","바깥","양쪽","연결됨","없음",,,"119:월계","121:석계",,,,,"37.6238395899797","127.061678671562",,
"석계","서울특별시 노원구 월계동","02-943-7788",,,,"중앙","없음","안쪽","오른쪽","연결됨","없음",,,"120:성북","122:신이문",,,,,"37.6153105380662","127.065568938094",,
"신이문","서울특별시 동대문구 이문동","02-960-1871",,,,"양쪽","없음","안쪽","왼쪽","연결됨","없음",,,"121:석계","123:외대앞",,,,,"37.6018450769249","127.067356617357",,
"외대앞","서울특별시 동대문구 이문동","02-966-6705",,,,"양쪽","없음","안쪽","양쪽","연결됨","없음",,,"122:신이문","124:회기",,,,,"37.5961658345381","127.063599838163",,
"회기","서울특별시 동대문구 휘경동 317-101","02-965-1467",,,,"중앙","없음","안쪽","오른쪽","연결됨","없음",,,"123:외대앞","125:청량리",,,,,"37.5898047153437","127.057961215082",,
"청량리(지하)","서울특별시 동대문구 전농2동 620-69","02-6110-1241",,,,"중앙","없음","바깥","오른쪽","연결됨","없음",,,"124:회기","126:제기동",,,,,"37.580021549205","127.044758678699",,
"제기동","서울특별시 동대문구 제기동 지하51번지","02-6110-1251",,,,"양쪽","없음","안쪽","왼쪽","연결됨","없음",,,"125:청량리","127:신설동",,,,,"37.5781664979798","127.034910079494",,
"신설동","서울특별시 동대문구 신설동 97-75","02-6110-1261",,,,"양쪽","없음","바깥","왼쪽","연결됨","없음",,,"126:제기동","199:동묘앞",,,,,"37.5760266684521","127.024499629795",,
"동대문","서울특별시 종로구 창신1동 552번지","02-6110-1281",,,,"양쪽","없음","바깥","왼쪽","연결됨","없음",,,"199:동묘앞","129:종로5가",,,,,"37.5716670335196","127.010575721763",,
"종로5가","서울특별시 종로구 종로5가 124-8","02-6110-1291",,,,"양쪽","없음","바깥","왼쪽","연결됨","없음",,,"128:동대문","130:종로3가",,,,,"37.5709562205733","127.00105343406",,
"종로3가","서울특별시 종로구 종로3가 61-68","02-6110-1301",,,,"양쪽","없음","바깥","왼쪽","연결됨","없음",,,"129:종로5가","131:종각",,,,,"37.5704304284713","126.992185414126",,
"종각","서울특별시 종로구 종로1가 44번지","02-6110-1311",,,,"양쪽","없음","바깥","왼쪽","연결됨","없음",,,"130:종로3가","132:시청",,,,,"37.5701816071087","126.983121322747",,
"시청","서울특별시 중구 태평로 1가 31번지","02-6110-1321",,,,"양쪽","없음","바깥","왼쪽","연결됨","없음",,,"131:종각","133:서울역",,,,,"37.5654536058645","126.977140936527",,
"서울역","서울특별시 중구 봉래동2가 122번지","02-6110-1331",,,,"중앙","없음","바깥","오른쪽","연결됨","없음",,,"132:시청","134:남영",,,,,"37.5559233725723","126.972268496959",,
"남영","서울특별시 용산구 갈월동 96-1","02-792-7788",,,,"중앙","없음","안쪽","오른쪽","연결됨","없음",,,"133:서울역","135:용산",,,,,"37.5407405807754","126.971209305049",,
"용산","서울특별시 용산구 한강로3가 40-11","02-3780-5408",,,,"복선(국철)","없음","바깥","왼쪽","연결됨","없음",,,"134:남영","136:노량진",,,,,"37.5299217612176","126.964297762198",,
"노량진","서울특별시 동작구 노량진1동 112번지","02-814-7788",,,,"복선(국철)","없음","바깥","양쪽","연결됨","없음",,,"135:용산","137:대방",,,,,"37.51413611033","126.942989604813",,
"대방","서울특별시 영등포구 신길7동 1336번지","02-812-0720",,,,"복선(국철)","없음","안쪽","왼쪽","연결됨","없음",,,"136:노량진","138:신길",,,,,"37.5134012531216","126.926428585434",,
"신길","서울특별시 영등포구 신길동 42-2","02-834-7787",,,,"복선(국철)","없음","안쪽","왼쪽","연결됨","없음",,,"137:대방","139:영등포",,,,,"37.5170255093131","126.917756948428",,
"영등포","서울특별시 영등포구 영등포1동 618번지","02-2639-3310",,,,"복선(국철)","없음","안쪽,바깥쪽","왼쪽","연결됨","없음",,,"138:신길","140:신도림",,,,,"37.5157681549534","126.907424739878",,
"신도림","서울특별시 구로구 신도림동 460-26","02-830-7788",,,,"복선(국철)","없음","안쪽","양쪽","연결됨","없음",,,"139:영등포","141:구로",,,,,"37.5090072107202","126.891597539507",,
"구로","서울특별시 구로구 구로5동 585-5","02-868-0336",,,,"복선(국철)","없음","안쪽","양쪽","연결됨","없음",,,"140:신도림","142:구일/172:가산디지털단지",,,,,"37.5029185441206","126.882277623136",,
"구일","서울특별시 구로구 구로1동 642-7","02-865-6190",,,,"중앙","없음","안쪽","양쪽","연결됨","없음",,,"141:구로","143:개봉",,,,,"37.4962836981478","126.86961998923",,
"개봉","서울특별시 구로구 개봉본동 415","02-2685-7788",,,,"양쪽","없음","바깥","양쪽","연결됨","없음",,,"142:구일","144:오류동",,,,,"37.4947083510949","126.858516019065",,
"오류동","서울특별시 구로구 오류1동 66번지","02-2616-5771",,,,"양쪽","없음","바깥","오른쪽","연결됨","없음",,,"143:개봉","145:온수",,,,,"37.4944107020065","126.844565772922",,
"온수","서울특별시 구로구 온수동 51-7","02-2681-7788",,,,"양쪽","없음","바깥","오른쪽","연결됨","없음",,,"144:오류동","146:역곡",,,,,"37.4922739852595","126.823418344559",,
"역곡","경기도 부천시 원미구 역곡동 230번지","032-343-3119",,,,"양쪽","없음","바깥","양쪽","연결됨","없음",,,"145:온수","147:소사",,,,,"37.4851360500579","126.811533303195",,
"소사","경기도 부천시 소사구 소사본2동 51번지","032-344-7788",,,,"양쪽","없음","바깥","오른쪽","연결됨","없음",,,"146:역곡","148:부천",,,,,"37.4827680757841","126.795673466256",,
"부천","경기도 부천시 소사구 심곡동 316-2","032-665-7775",,,,"양쪽","있음","바깥","양쪽","연결됨","없음",,,"147:소사","149:중동",,,,,"37.4840870433221","126.782807630207",,
"중동","경기도 부천시 소사구 송내동 632번지","032-666-7788",,,,"양쪽","없음","바깥","오른쪽","연결됨","없음",,,"148:부천","150:송내",,,,,"37.4866134060082","126.764889832834",,
"송내","경기도 부천시 소사구 송내동 632-4","032-662-7788",,,,"양쪽","없음","바깥","양쪽","연결됨","없음",,,"149:중동","151:부개",,,,,"37.4876335518122","126.753056775249",,
"부계","인천광역시 부평구 부개동 468번지","032-517-7788",,,,"양쪽","없음","바깥","오른쪽","연결됨","없음",,,"150:송내","152:부평",,,,,"37.4884610362851","126.741011795398",,
"부평","인천광역시 부평구 부평1동 738-21","032-528-1439",,,,"양쪽","없음","바깥","양쪽","연결됨","없음",,,"151:부개","153:백운",,,,,"37.4895075158095","126.724315396305",,
"백운","인천광역시 부평구 십정동 539번지","032-524-7788",,,,"양쪽","없음","바깥","오른쪽","연결됨","없음",,,"152:부평","154:동암",,,,,"37.4833116537259","126.707189165969",,
"동암","인천광역시 부평구 십정2동 474-1번지","032-421-7788",,,,"양쪽","없음","바깥","양쪽","연결됨","없음",,,"153:백운","155:간석",,,,,"37.4715156486263","126.702938008698",,
"간석","인천광역시 남동구 간석4동","032-427-7788",,,,"양쪽","없음","안쪽","오른쪽","연결됨","없음",,,"154:동암","156:주안",,,,,"37.4647077561358","126.693469790427",,
"주안","인천광역시 남구 주안동 125번지","032-865-7787",,,,"양쪽","있음","안쪽","양쪽","연결됨","없음",,,"155:간석","157:도화",,,,,"37.4650450231822","126.68002352295",,
"도화","인천광역시 남구 도화1동","032-863-1464",,,,"양쪽","없음","바깥","오른쪽","연결됨","없음",,,"156:주안","158:제물포",,,,,"37.4661172541368","126.66876841096",,
"제물포","인천광역시 남구 도화1동 649-9","032-883-7788",,,,"양쪽","없음","안쪽","오른쪽","연결됨","없음",,,"157:도화","159:도원",,,,,"37.4668242188833","126.657180390332",,
"도원","인천광역시 동구 창영동 179-1","032-773-7788",,,,"양쪽","없음","안쪽","오른쪽","연결됨","없음",,,"158:제물포","160:동인천",,,,,"37.4686037415573","126.642577155593",,
"동인천","인천광역시 중구 인현동 1-1","032-762-2737",,,,"양쪽","없음","없음","오른쪽","연결됨","없음",,,"159:도원","161:인천",,,,,"37.4754269212024","126.632618118297",,
"인천","인천광역시 중구 북성동1가 3번지","032-772-0784",,,,"중앙","없음","바깥","양쪽","연결됨","없음",,,"160:동인천","NULL",,,,,"37.4763800598757","126.616953832786",,
"가산디지털단지","서울특별시 금천구 가산동 468-4","02-853-3115",,,,"양쪽","없음","바깥","왼쪽","연결됨","없음",,,"141:구로","173:독산",,,,,"37.4814411755853","126.882653782574",,
"독산","서울특별시 금천구 가산동 717번지","02-862-7878",,,,"양쪽","없음","바깥","왼쪽","연결됨","없음",,,"172:가산디지털단지","174:금천구청",,,,,"37.4662045023331","126.889357709469",,
"금천구청","서울특별시 금천구 시흥1동 113-77","02-803-0019",,,,"양쪽","없음","바깥","오른쪽","연결됨","없음",,,"173:독산","175:석수/1175:광명",,,,,"37.456082500118","126.893824913963",,
"석수","경기도 안양시 만안구 석수동 422-3","031-472-7788",,,,"양쪽","없음","안쪽","오른쪽","연결됨","없음",,,"174:금천구청","176:관악",,,,,"37.4351663694984","126.902245626284",,
"관악","경기도 안양시 석수2동  244-1","031-471-7788",,,,"양쪽","없음","안쪽","오른쪽","연결됨","없음",,,"175:석수","177:안양",,,,,"37.4195099492009","126.908518006579",,
"안양","경기도 안양시 만안구 안양1동 88-1","031-448-7788",,,,"양쪽","없음","바깥","오른쪽","연결됨","없음",,,"176:관악","178:명학",,,,,"37.4019427271672","126.922665048336",,
"명학","경기도 안양시 만안구 안양6동 383-1","031-441-7788",,,,"양쪽","없음","안쪽","오른쪽","연결됨","없음",,,"177:안양","179:금정",,,,,"37.3848750267427","126.935443294888",,
"금정","경기도 군포시 금정동 87-1","031-393-7788",,,,"양쪽","없음","안쪽","왼쪽","연결됨","없음",,,"178:명학","180:군포",,,,,"37.3722698956059","126.94358087593",,
"군포","경기도 군포시 당동 134-1","031-452-7788",,,,"양쪽","없음","안쪽","양쪽","연결됨","없음",,,"179:금정","1181:당정",,,,,"37.3535625541543","126.948515780535",,
,"당정","경기도 군포시 당정동 938번지","031-457-0998",,,,"양쪽","있음","바깥","왼쪽","연결됨","없음",,,"180:군포","181:의왕",,,,,"37.3442803574642","126.94838547591",,
"의왕","경기도 의왕시 삼동 191번지","031-461-3263",,,,"양쪽","없음","바깥","양쪽","연결됨","없음",,,"1181:당정","182:성균관대",,,,,"37.3206608111124","126.948116268735",,
"성균관대","경기도 수원시 장안구 율전동495-3","031-293-7788",,,,"양쪽","없음","안쪽","양쪽","연결됨","없음",,,"181:의왕","183:화서",,,,,"37.3003688928852","126.970732073126",,
"화서","경기도 수원시장안구 화서2동464번지","031-242-7788",,,,"양쪽","없음","안쪽","왼쪽","연결됨","없음",,,"182:성균관대","184:수원",,,,,"37.2846419765182","126.98922639148",,
"수원","경기도 수원시 팔달구 매산로 1가 18번지","031-253-2724",,,,"중앙","없음","바깥","양쪽","연결됨","없음",,,"183:화서","185:세류",,,,,"37.2664047843508","126.99994389133",,
"세류","경기도 수원시 권선구 장지동 25-4","031-238-3089",,,,"기타","없음","없음","왼쪽","연결됨","없음",,,"184:수원","186:병점",,,,,"37.2439219715346","127.013856211528",,
"병점","경기도 화성시 진안동","031-234-7788",,,,"기타","없음","없음","왼쪽","연결됨","없음",,,"185:세류","187:세마/1187:서동탄",,,,,"37.2074676920962","127.03295240999",,
,"서동탄","경기도 오산시 외삼미동","031-376-7738",,,,"중앙","없음","바깥","왼쪽","연결됨","없음",,,"186:병점","NULL",,,,,"37.1955435712858","127.05161106387",,
"세마","경기도 오산시 세교동 225번지","031-377-7166",,,,"양쪽","없음","바깥","왼쪽","연결됨","없음",,,"186:병점","188:오산대",,,,,"37.1874927004954","127.043253231851",,
"오산대","경기도 오산시 수청동 540-2","031-375-9354",,,,"양쪽","없음","바깥","왼쪽","연결됨","없음",,,"187:세마","189:오산",,,,,"37.1694125757506","127.063084779442",,
"오산","경기도 오산시 오산동 603-1","031-374-7788",,,,"양쪽","없음","안쪽","왼쪽","연결됨","없음",,,"188:오산대","190:진위",,,,,"37.14548075225","127.066722832334",,
"진위","경기도 평택시 진위면","031-667-7652",,,,"양쪽","없음","바깥","왼쪽","연결됨","없음",,,"189:오산","1401:송탄",,,,,"37.1097802801024","127.062356141204",,
,"송탄","경기도 평택시 신장2동 285","031-666-7788",,,,"양쪽","없음","바깥","왼쪽","연결됨","없음",,,"190:진위","1402:서정리",,,,,"37.0755376909747","127.054387628073",,
,"서정리","경기도 평택시 서정동","031-662-7788",,,,"양쪽","없음","안쪽","왼쪽","연결됨","없음",,,"1401:송탄","1403:지제",,,,,"37.0564666967691","127.05284753005",,
,"지제","경기도 평택시 지제동 560번지","031-691-7651",,,,"양쪽","없음","바깥","왼쪽","연결됨","없음",,,"1402:서정리","1404:평택",,,,,"37.0191350861262","127.070223503632",,
,"평택","경기도 평택시 평택동","031-652-0245",,,,"양쪽","있음","안쪽","양쪽","연결됨","있음",,,"1403:지제","1405:성환",,,,,"36.9905620547431","127.085567922427",,
,"성환","충청남도 천안시 성환읍 성환리","041-581-7788",,,,"양쪽","없음","안쪽","왼쪽","연결됨","없음",,,"1404:평택","1406:직산",,,,,"36.9158713626246","127.1270069809",,
,"직산","충청남도 천안시 직산읍 모시리","041-583-7788",,,,"양쪽","없음","안쪽","오른쪽","연결됨","없음",,,"1405:성환","1407:두정",,,,,"36.8709265517604","127.143781392707",,
,"두정","충청남도 천안시 부성동","041-562-7791",,,,"양쪽","없음","안쪽","왼쪽","연결됨","없음",,,"1406:직산","1408:천안",,,,,"36.8336019133732","127.149006309908",,
,"천안","충청남도 천안시 대흥동","041-562-7034",,,,"양쪽","있음","안쪽","양쪽","연결됨","있음",,,"1407:두정","1409:봉명",,,,,"36.8099761886044","127.146880266599",,
,"봉명","충청남도 천안시 봉명동","041-579-9786",,,,"양쪽","없음","바깥","왼쪽","연결됨","없음",,,"1408:천안","1410:쌍용",,,,,"36.8015367537009","127.136249485529",,
,"쌍용","충청남도 천안시 서북구 쌍용동 426-3","041-572-6778",,,,"양쪽","없음","바깥","왼쪽","연결됨","없음",,,"1409:봉명","1411:아산",,,,,"36.7937499757017","127.121366942857",,
,"아산","충청남도 아산시 배방면 장재리 305번지","041-532-6610",,,,"양쪽","있음","바깥","오른쪽","연결됨","없음",,,"1410:쌍용","1413:배방",,,,,"36.7922046587005","127.105048074782",,
,"배방","충청남도 아산시 배방면 구령리 148-2","041-548-7788",,,,"양쪽","없음","바깥","왼쪽","연결됨","없음",,,"1411:아산","1415:온양온천",,,,,"36.778379921213","127.054762900474",,
,"온양온천","충청남도 아산시 온천2동 69-10번지","041-545-7788",,,,"양쪽","있음","바깥","왼쪽","연결됨","없음",,,"1413:배방","1416:신창",,,,,"36.7806078539061","127.003056335255",,
,"신창","충청남도 아산시 신창면 행목리","041-543-7788",,,,"양쪽","있음","바깥","왼쪽","연결됨","없음",,,"1415:온양온천","NULL",,,,,"36.7697589363933","126.951737710231",,
,"광명","경기도 광명시 일직동 267-2","02-899-9270",,,,"양쪽","있음","바깥","왼쪽","연결됨","있음",,,"174:금천구청","NULL",,,,,"37.4164487654986","126.884613002264",,
"동묘앞","서울특별시 종로구 숭인동","02-6110-1271",,,,"양쪽","없음","바깥","왼쪽","연결됨","없음",,,"127:신설동","128:동대문",,,,,"37.5732109661154","127.016351486863",,
"을지로입구","서울특별시 중구 을지로1가 89-1번지","02-6110-2021",,,,"양쪽","있음","바깥","오른쪽","연결안됨","없음",,,"201:시청","203:을지로3가",,,,,"37.5660475256956","126.982271886652",,
"을지로3가","서울특별시 중구 을지로3가 70-1번지","02-6110-2031",,,,"양쪽","없음","바깥","오른쪽","연결안됨","없음",,,"202:을지로입구","204:을지로4가",,,,,"37.5662931210918","126.99095065207",,
"을지로4가","서울특별시 중구 을지로4가 261번지","02-6110-2041",,,,"양쪽","있음","바깥","오른쪽","연결됨","없음",,,"203:을지로3가","205:동대문역사문화공원",,,,,"37.5666203092501","126.99763613766",,
"동대문역사문화공원","서울특별시 중구 을지로7가 지하 1번지","02-6110-2051",,,,"중앙","없음","안쪽","오른쪽","연결됨","없음",,,"204:을지로4가","206:신당",,,,,"37.5656795541533","127.008956888836",,
"신당","서울특별시 중구 신당5동 106-1","02-6110-2061",,,,"중앙","없음","안쪽","오른쪽","연결됨","없음",,,"205:동대문역사문화공원","207:상왕십리",,,,,"37.5656772292873","127.019484046476",,
"상왕십리","서울특별시 성동구 하왕2동 946-14","02-6110-2071",,,,"양쪽","없음","바깥","오른쪽","연결됨","없음",,,"206:신당","208:왕십리",,,,,"37.5645114584916","127.028894343686",,
"왕십리","서울특별시 성동구 행당1동 246","02-6110-2081",,,,"양쪽","있음","바깥","오른쪽","연결됨","있음",,,"207:상왕십리","209:한양대",,,,,"37.5612650980816","127.037391596044",,
"한양대","서울특별시 성동구 행당동 산17번지","02-6110-2091",,,,"양쪽","있음","바깥","오른쪽","연결안됨","없음",,,"208:왕십리","210:뚝섬",,,,,"37.5557384310567","127.043653543235",,
"뚝섬","서울특별시 성동구 성수1가 656-745","02-6110-2101",,,,"중앙","있음","안쪽","오른쪽","연결됨","없음",,,"209:한양대","211:성수",,,,,"37.5472441615122","127.047326689829",,
"성수","서울특별시 성동구 성수2가 300-1","02-6110-2111",,,,"양쪽","있음","바깥","양쪽","연결됨","없음",,,"210:뚝섬","212:건대입구/251:용답",,,,,"37.5445744870186","127.055994975914",,
"건대입구","서울특별시 광진구 화양동 7-3","02-6110-2121",,,,"양쪽","있음","안쪽","오른쪽","연결됨","없음",,,"211:성수","213:구의",,,,,"37.5404085945813","127.069252859629",,
"구의","서울특별시 광진구 구의동 245-24","02-6110-2131",,,,"양쪽","있음","안쪽","오른쪽","연결됨","없음",,,"212:건대입구","214:강변",,,,,"37.5371524340288","127.086152967823",,
"강변","서울특별시 광진구 구의3동 546-6번지","02-6110-2141",,,,"양쪽","없음","바깥","오른쪽","연결됨","없음",,,"213:구의","215:성내",,,,,"37.5351546468826","127.094686144878",,
"성내","서울특별시 송파구 신천동 1번지","02-6110-2151",,,,"양쪽","있음","바깥","오른쪽","연결됨","없음",,,"214:강변","216:잠실",,,,,"37.5203222338853","127.104017091692",,
"잠실","서울특별시 송파구 잠실5동 27","02-6110-2161",,,,"양쪽","없음","바깥","오른쪽","연결됨","없음",,,"215:성내","217:신천",,,,,"37.5133647115179","127.100276805244",,
"신천","서울특별시 송파구 잠실동 5번지","02-6110-2171",,,,"양쪽","있음","바깥","오른쪽","연결됨","없음",,,"216:잠실","218:종합운동장",,,,,"37.5115928548231","127.086588645346",,
"종합운동장","서울특별시 송파구 잠실1동 1-236","02-6110-2181",,,,"양쪽","있음","바깥","오른쪽","연결됨","없음",,,"217:신천","219:삼성",,,,,"37.511060835988","127.073790735991",,
"삼성(무역센터)","서울특별시 강남구 삼성동 172-82","02-6110-2191",,,,"중앙","없음","바깥","왼쪽","연결됨","없음",,,"218:종합운동장","220:선릉",,,,,"37.5088315591493","127.063027598265",,
"선릉","서울특별시 강남구 삼성2동 143-42","02-6110-2201",,,,"양쪽","있음","바깥","오른쪽","연결안됨","없음",,,"219:삼성","221:역삼",,,,,"37.5044842963082","127.048955312773",,
"역삼","서울특별시 강남구 역삼1동 737","02-6110-2211",,,,"양쪽","있음","안쪽","오른쪽","연결됨","없음",,,"220:선릉","222:강남",,,,,"37.5006433501894","127.036404968592",,
"강남","서울특별시 강남구 역삼동 821-1","02-6110-2221",,,,"양쪽","없음","바깥","오른쪽","연결됨","없음",,,"221:역삼","223:교대",,,,,"37.4979862551912","127.027719610364",,
"교대","서울특별시 서초구 서초1동 1715-9","02-6110-2231",,,,"양쪽","있음","바깥","오른쪽","연결됨","없음",,,"222:강남","224:서초",,,,,"37.4938466737854","127.014202828141",,
"서초","서울특별시 서초구 서초3동 1500번지","02-6110-2241",,,,"양쪽","있음","안쪽","오른쪽","연결됨","없음",,,"223:교대","225:방배",,,,,"37.4919478235089","127.008019466871",,
"방배","서울특별시 서초구 방배동 225번지","02-6110-2251",,,,"양쪽","있음","바깥","오른쪽","연결됨","없음",,,"224:서초","226:사당",,,,,"37.4814883472861","126.997540518995",,
"사당","서울특별시 동작구 사당1동 1112","02-6110-2261",,,,"양쪽","있음","바깥","오른쪽","연결안됨","없음",,,"225:방배","227:낙성대",,,,,"37.4766164751067","126.980996970209",,
"낙성대","서울특별시 관악구 봉천6동 1693-38","02-6110-2271",,,,"양쪽","있음","안쪽","오른쪽","연결됨","없음",,,"226:사당","228:서울대입구",,,,,"37.4771216537307","126.963431779991",,
"서울대입구","서울특별시 관악구 봉천6동 979-1","02-6110-2281",,,,"중앙","있음","바깥","왼쪽","연결됨","없음",,,"227:낙성대","229:봉천",,,,,"37.481217251196","126.952724383281",,
"봉천","서울특별시 관악구 봉천8동 930-45","02-6110-2291",,,,"중앙","없음","안쪽","왼쪽","연결됨","없음",,,"228:서울대입구","230:신림",,,,,"37.4826894268996","126.94096730592",,
"신림","서울특별시 관악구 신림본동  1640-1","02-6110-2301",,,,"중앙","있음","안쪽","왼쪽","연결됨","없음",,,"229:봉천","231:신대방",,,,,"37.4842525649567","126.9294346237",,
"신대방","서울특별시 동작구 신대방 1동 643-1","02-6110-2311",,,,"양쪽","있음","바깥","오른쪽","연결됨","없음",,,"230:신림","232:구로디지털단지",,,,,"37.4875294059088","126.913297207862",,
"구로디지털단지","서울특별시 구로구 구로3동 124번지","02-6110-2321",,,,"양쪽","없음","안쪽","오른쪽","연결됨","없음",,,"231:신대방","233:대림",,,,,"37.4852578433297","126.901491387809",,
"대림","서울특별시 구로구 구로6동 125-66","02-6110-2331",,,,"양쪽","있음","안쪽","오른쪽","연결됨","없음",,,"232:구로디지털단지","234:신도림",,,,,"37.4933782035419","126.894926788791",,
"문래","서울특별시 영등포구 문래동3가 54번지","02-6110-2351",,,,"양쪽","있음","바깥","오른쪽","연결됨","없음",,,"234:신도림","236:영등포구청",,,,,"37.5180027900396","126.894824369817",,
"영등포구청","서울특별시 영등포구 당산동3가 385번지","02-6110-2361",,,,"양쪽","있음","안쪽","오른쪽","연결됨","없음",,,"235:문래","237:당산",,,,,"37.5257868733436","126.896655579268",,
"당산","서울특별시 영등포구 당산동5가 323-1","02-6110-2371",,,,"양쪽","없음","안쪽","오른쪽","연결됨","없음",,,"236:영등포구청","238:합정",,,,,"37.5348623322799","126.902677255766",,
"합정","서울특별시 마포구 서교동 393번지","02-6110-2381",,,,"양쪽","있음","바깥","오른쪽","환승역연결","없음",,,"237:당산","239:홍대입구",,,,,"37.5499381433458","126.914543110971",,
"홍대입구","서울특별시 마포구 동교동 165번지","02-6110-2391",,,,"중앙","있음","안쪽","왼쪽","연결됨","없음",,,"238:합정","240:신촌",,,,,"37.5568435681663","126.923791797387",,
"신촌","서울특별시 마포구 노고산동 31-11","02-6110-2401",,,,"양쪽","있음","바깥","오른쪽","연결안됨","없음",,,"239:홍대입구","241:이대",,,,,"37.5552902398991","126.936342959767",,
"이대","서울특별시 마포구 대흥동 2번지","02-6110-2411",,,,"중앙","없음","바깥","왼쪽","연결됨","없음",,,"240:신촌","242:아현",,,,,"37.5568031882455","126.946315347781",,
"아현","서울특별시 마포구 아현2동 329번지","02-6110-2421",,,,"양쪽","없음","안쪽","오른쪽","연결됨","없음",,,"241:이대","243:충정로",,,,,"37.5573945521355","126.956097257283",,
"충정로","서울특별시 충정로3가 295-60","02-6110-2431",,,,"중앙","있음","바깥","왼쪽","연결됨","없음",,,"242:아현","201:시청",,,,,"37.5597472653117","126.964406243474",,
"용답","서울특별시 성동구용답동 127번지","02-6110-1341",,,,"중앙","없음","바깥","오른쪽","연결됨","없음",,,"211:성수","252:신답",,,,,"37.5621758341425","127.050849489814",,
"신답","서울특별시 성동구 용답동 128번지","02-6110-1351",,,,"양쪽","없음","안쪽","오른쪽","연결됨","없음",,,"251:용답","254:용두",,,,,"37.570697006033","127.04603228164",,
"용두","서울특별시 동대문구 용두동 47-1","02-6110-1361",,,,"양쪽","없음","안쪽","오른쪽","연결됨","없음",,,"252:신답","253:신설동",,,,,"37.5739265236953","127.038711893592",,
"도림천","서울특별시 구로구 신도림동 271-62","02-6110-2441",,,,"양쪽","없음","바깥","오른쪽","연결됨","없음",,,"234:신도림","262:양천구청",,,,,"37.5144647309","126.882682544771",,
